A,221,171,-4.873294
A,754,171,-9.416196
A,172,172,206.2103
A,183,172,-38.31417
A,173,173,50.63389
A,210,173,-12.7551
A,215,173,-37.87879
A,174,174,53.63491
A,178,174,-11.82033
A,175,175,860.8028
A,176,175,-172.4138
A,177,175,-20.98079
A,206,175,-667.4082
A,176,176,276.5804
A,206,176,-104.1667
A,177,177,88.17661
A,213,177,-15.06024
A,216,177,-12.9199
A,178,178,23.64066
A,202,178,-11.82033
A,179,179,28.49115
A,208,179,-8.695652
A,180,180,23.14815
A,182,180,-23.14815
A,181,181,61.50294
A,182,181,-29.94012
A,204,181,-16.72241
A,220,181,-5.154639
A,182,182,398.0187
A,183,182,-91.74312
A,200,182,-35.14939
A,225,182,-36.49635
A,183,183,192.1349
A,192,183,-41.40787
A,212,183,-20.6697
A,184,184,8.064516
A,186,184,-8.064516
A,185,185,126.2011
A,186,185,-41.66667
A,217,185,-38.02281
A,186,186,107.524
A,187,186,-29.67359
A,205,186,-8.695652
A,208,186,-5.319149
A,187,187,52.45263
A,188,188,41.49792
A,210,188,-11.46789
A,215,188,-30.03003
A,189,189,33.0033
A,198,189,-33.0033
A,190,190,1149.633
A,194,190,-10.71811
A,196,190,-14.74926
A,197,190,-1111.111
A,210,190,-13.05483
A,191,191,824.6421
A,198,191,-666.6667
A,217,191,-63.29114
A,219,191,-14.68429
A,192,192,247.007
A,197,192,-60.60606
A,198,192,-106.383
A,207,192,-38.61004
A,193,193,78.9974
A,215,193,-42.91846
A,194,194,36.89613
A,210,194,-26.17801
A,195,195,5.170631
A,196,196,36.48839
A,211,196,-21.73913
A,197,197,1200.703
A,198,198,806.053
A,199,199,60.0913
A,200,199,-43.87481
A,201,199,-16.21649
A,200,200,172.6985
A,217,200,-14.88095
A,201,201,20.9357
A,202,201,-4.719207
A,202,202,16.53954
A,203,203,645.1613
A,204,204,28.7262
A,220,204,-7.092198
A,205,205,18.89453
A,215,205,-10.19888
A,206,206,881.1484
A,207,206,-84.38818
A,223,206,-11.46789
A,207,207,122.9982
A,208,208,81.70734
A,209,209,1796.925
A,214,209,-11.21076
A,216,209,-1666.667
A,217,209,-119.0476
A,210,210,84.37634
A,211,210,-20.9205
A,211,211,42.65963
A,212,212,282.2301
A,503,212,-73.52941
A,213,213,65.82166
A,216,213,-50.76142
A,214,214,11.21076
A,215,215,148.1264
A,217,215,-27.10027
A,216,216,1743.386
A,217,217,437.7814
A,218,218,150.9842
A,219,218,-86.20689
A,229,218,-26.31579
A,219,219,100.8912
A,220,220,18.99606
A,221,220,-3.15856
A,224,220,-3.590664
A,221,221,91.18269
A,224,221,-26.24672
A,232,221,-49.50495
A,742,221,-2.668802
A,222,222,54.62715
A,231,222,-42.01681
A,223,223,18.73533
A,1025,223,-7.267442
A,224,224,29.83738
A,225,225,165.5428
A,226,226,85.76549
A,227,226,-46.08295
A,227,227,97.42727
A,228,227,-27.62431
A,230,227,-12.7551
A,231,227,-10.96491
A,228,228,27.62431
A,229,229,26.31579
A,230,230,31.20529
A,231,230,-18.45018
A,231,231,81.26475
A,232,232,60.86859
A,233,233,29.17592
A,235,233,-14.55604
A,306,233,-14.61988
A,234,234,2117.081
A,235,234,-67.56757
A,242,234,-14.59854
A,269,234,-2000
A,271,234,-9.208103
A,297,234,-12.85347
A,298,234,-12.85347
A,235,235,90.2339
A,285,235,-8.1103
A,236,236,123.4571
A,260,236,-2.818489
A,286,236,-18.97533
A,308,236,-69.68641
A,365,236,-4.004806
A,701,236,-27.97203
A,237,237,188.1504
A,238,237,-41.25455
A,269,237,-146.8959
A,238,238,59.24802
A,269,238,-15.33742
A,280,238,-2.656042
A,239,239,7.917656
A,258,239,-7.917656
A,240,240,2888.018
A,241,240,-185.1852
A,245,240,-89.28572
A,252,240,-123.4568
A,256,240,-92.59259
A,265,240,-123.4568
A,274,240,-13.44086
A,278,240,-31.74603
A,288,240,-30.03003
A,290,240,-833.3333
A,291,240,-833.3333
A,292,240,-138.8889
A,293,240,-138.8889
A,298,240,-13.28021
A,309,240,-16.80672
A,320,240,-88.49557
A,326,240,-89.28572
A,241,241,314.7918
A,243,241,-57.14286
A,244,241,-72.46377
A,242,242,14.59854
A,243,243,118.4926
A,271,243,-61.34969
A,244,244,95.93795
A,297,244,-23.47418
A,245,245,113.1521
A,309,245,-23.86635
A,246,246,582.7703
A,247,246,-270.2703
A,254,246,-312.5
A,247,247,502.8284
A,254,247,-232.5581
A,248,248,1666.667
A,281,248,-1666.667
A,249,249,1123.714
A,256,249,-92.59259
A,262,249,-78.74016
A,288,249,-119.0476
A,316,249,-833.3333
A,250,250,210.8313
A,266,250,-138.8889
A,251,251,288.2195
A,309,251,-21.50537
A,312,251,-135.1351
A,252,252,198.0837
A,253,253,383.7719
A,254,253,-208.3333
A,284,253,-175.4386
A,254,254,910.2564
A,257,254,-31.44654
A,259,254,-71.94245
A,262,254,-53.47594
A,255,255,10133
A,289,255,-52.35602
A,316,255,-10000
A,320,255,-80.64516
A,256,256,185.1852
A,257,257,261.8486
A,260,257,-128.2051
A,326,257,-80.64516
A,258,258,20.85427
A,277,258,-12.93661
A,259,259,190.9901
A,288,259,-119.0476
A,260,260,131.0236
A,261,261,183.095
A,267,261,-26.17801
A,275,261,-62.5
A,313,261,-84.74576
A,262,262,132.2161
A,263,263,383.7008
A,310,263,-131.5789
A,264,264,1017.575
A,275,264,-999.9999
A,299,264,-17.57469
A,265,265,246.9136
A,306,265,-123.4568
A,266,266,566.0127
A,281,266,-144.9275
A,283,266,-77.51938
A,301,266,-109.8901
A,267,267,158.6071
A,269,267,-53.88283
A,300,267,-67.56757
A,268,268,486.1111
A,283,268,-208.3333
A,269,269,2317.201
A,274,269,-12.77139
A,278,269,-8.257638
A,279,269,-29.32551
A,317,269,-34.36426
A,319,269,-16.36661
A,270,270,66.0066
A,271,271,70.5578
A,272,272,1295.094
A,273,272,-303.0303
A,302,272,-714.2858
A,314,272,-277.7778
A,273,273,606.0606
A,311,273,-303.0303
A,274,274,26.21225
A,275,275,1062.5
A,276,276,5086.957
A,284,276,-86.95652
A,288,276,-5000
A,277,277,27.55649
A,308,277,-14.61988
A,278,278,40.00367
A,279,279,29.32551
A,280,280,2.656042
A,281,281,1811.594
A,282,282,214.6465
A,291,282,-75.75758
A,283,283,285.8527
A,284,284,262.3951
A,285,285,8.1103
A,286,286,18.97533
A,287,287,127.4713
A,290,287,-62.1118
A,288,288,5268.125
A,289,289,52.35602
A,290,290,944.4647
A,291,291,940.938
A,292,292,234.3459
A,293,293,234.3459
A,294,294,38.31417
A,297,294,-38.31417
A,295,295,101.0101
A,296,295,-101.0101
A,296,296,118.4317
A,298,296,-17.4216
A,297,297,74.64183
A,298,298,43.55529
A,299,299,122.395
A,695,299,-70.92198
A,300,300,153.7745
A,313,300,-86.20689
A,301,301,799.5453
A,302,302,1428.572
A,311,302,-714.2858
A,303,303,1380.582
A,304,303,-263.1579
A,314,303,-208.3333
A,328,303,-909.0909
A,304,304,459.2363
A,314,304,-196.0784
A,305,305,37.87879
A,321,305,-37.87879
A,306,306,138.0767
A,307,307,81.30082
A,322,307,-81.30082
A,308,308,84.30629
A,309,309,62.17845
A,310,310,200.5445
A,325,310,-68.96552
A,311,311,1295.094
A,314,311,-277.7778
A,312,312,135.1351
A,313,313,170.9527
A,314,314,1688.798
A,315,314,-322.5806
A,318,314,-125
A,322,314,-31.25
A,315,315,360.1746
A,321,315,-37.59399
A,316,316,10833.33
A,317,317,169.825
A,703,317,-10.02004
A,318,318,1236.111
A,328,318,-1111.111
A,319,319,16.36661
A,320,320,169.1407
A,321,321,107.6271
A,322,322,147.394
A,323,323,51.89362
A,324,323,-27.85515
A,324,324,118.31
A,325,325,85.46717
A,326,326,169.9309
A,327,327,10000
A,328,328,2020.202
A,329,329,2.409639
A,334,329,-2.409639
A,330,330,.8810573
A,335,330,-.8810573
A,331,331,1.666667
A,336,331,-1.666667
A,332,332,2.608922
A,349,332,-2.608922
A,333,333,1.446132
A,349,333,-1.446132
A,334,334,30.26479
A,336,334,-27.85515
A,335,335,218.2724
A,336,335,-217.3913
A,336,336,260.9173
A,337,336,-3.840246
A,338,336,-3.955696
A,339,336,-6.208189
A,337,337,19.08415
A,339,337,-15.2439
A,338,338,19.1996
A,339,338,-15.2439
A,339,339,59.70203
A,340,339,-8.1103
A,341,339,-14.89573
A,340,340,20.88169
A,341,340,-12.77139
A,341,341,66.7209
A,342,341,-5.675369
A,343,341,-10.71237
A,344,341,-4.215851
A,369,341,-18.45018
A,342,342,15.14507
A,345,342,-9.469697
A,343,343,28.10368
A,345,343,-17.3913
A,344,344,26.63738
A,345,344,-22.42153
A,345,345,102.5212
A,346,345,-14.08451
A,348,345,-20.70393
A,366,345,-18.45018
A,346,346,54.57034
A,347,346,-40.48583
A,347,347,79.09587
A,348,347,-38.61004
A,348,348,83.58582
A,349,348,-24.27184
A,349,349,28.3269
A,350,350,7.374631
A,365,350,-7.374631
A,351,351,14.91256
A,352,351,-5.289326
A,407,351,-2.934273
A,408,351,-6.688963
A,352,352,17.04893
A,362,352,-3.816794
A,381,352,-7.942812
A,353,353,28.97867
A,381,353,-6.199628
A,382,353,-22.77904
A,354,354,2.164971
A,374,354,-2.164971
A,355,355,13.59556
A,382,355,-5.344736
A,397,355,-8.250825
A,356,356,1.307306
A,393,356,-.5700604
A,394,356,-.7372456
A,357,357,46.94836
A,478,357,-46.94836
A,358,358,18.55447
A,473,358,-18.55447
A,359,359,8.05153
A,714,359,-8.05153
A,360,360,509.4518
A,478,360,-9.451796
A,479,360,-500
A,361,361,22.4661
A,402,361,-11.03753
A,713,361,-11.42857
A,362,362,96.66204
A,363,362,-9.149131
A,364,362,-9.149131
A,372,362,-9.149131
A,373,362,-9.149131
A,387,362,-34.96503
A,394,362,-4.926108
A,406,362,-10.75847
A,473,362,-5.599104
A,363,363,9.149131
A,364,364,9.149131
A,365,365,41.86838
A,698,365,-15.33742
A,366,366,307.3316
A,367,366,-104.1667
A,371,366,-166.6667
A,367,367,111.9914
A,368,368,72.9927
A,370,368,-72.9927
A,369,369,40.15504
A,370,370,239.6594
A,371,370,-166.6667
A,371,371,333.3333
A,372,372,9.149131
A,373,373,9.149131
A,374,374,122.031
A,375,374,-2.019386
A,376,374,-2.019386
A,377,374,-2.019386
A,378,374,-1.959632
A,379,374,-1.959632
A,380,374,-1.959632
A,388,374,-105.8201
A,403,374,-2.108815
A,375,375,2.019386
A,376,376,2.019386
A,377,377,2.019386
A,378,378,1.959632
A,379,379,1.959632
A,380,380,1.959632
A,381,381,14.14244
A,382,382,84.26632
A,383,382,-8.143323
A,384,382,-8.032128
A,385,382,-16.50165
A,386,382,-16.50165
A,391,382,-6.963788
A,383,383,8.143323
A,384,384,8.032128
A,385,385,16.50165
A,386,386,16.50165
A,387,387,94.03941
A,388,387,-22.98851
A,389,387,-7.077141
A,390,387,-7.077141
A,394,387,-4.739336
A,400,387,-9.416196
A,404,387,-7.77605
A,388,388,128.8086
A,389,389,7.077141
A,390,390,7.077141
A,391,391,10.41564
A,394,391,-3.451847
A,392,392,32.25806
A,473,392,-16.12903
A,478,392,-16.12903
A,393,393,20.16254
A,394,393,-19.59248
A,394,394,785.9075
A,397,394,-76.33588
A,398,394,-77.51938
A,404,394,-10.71811
A,405,394,-473.7875
A,406,394,-89.28572
A,473,394,-24.8139
A,395,395,97.03087
A,405,395,-86.43042
A,715,395,-5.336179
A,716,395,-5.264266
A,396,396,690.4763
A,715,396,-357.1429
A,716,396,-333.3333
A,397,397,84.5867
A,398,398,77.51938
A,399,399,10000
A,472,399,-10000
A,400,400,29.10979
A,401,400,-8.038586
A,713,400,-11.65501
A,401,401,8.038586
A,402,402,11.03753
A,403,403,5.644883
A,408,403,-3.536068
A,404,404,18.49416
A,405,405,10591.18
A,478,405,-23.97024
A,482,405,-10000
A,715,405,-3.519887
A,716,405,-3.472463
A,406,406,100.0442
A,407,407,2.934273
A,408,408,10.22503
A,409,409,10155.49
A,410,409,-10000
A,411,409,-80.19246
A,730,409,-75.30121
A,410,410,11741.83
A,475,410,-48.89976
A,476,410,-68.37394
A,485,410,-49.75124
A,411,411,111.7064
A,412,411,-9.425071
A,477,411,-3.253196
A,708,411,-.6465378
A,723,411,-12.58653
A,412,412,24.76907
A,413,413,319.0159
A,430,413,-227.2727
A,432,413,-91.74312
A,414,414,319.0159
A,431,414,-227.2727
A,432,414,-91.74312
A,415,415,362.0423
A,432,415,-91.74312
A,461,415,-222.2222
A,416,416,362.0423
A,432,416,-91.74312
A,461,416,-222.2222
A,417,417,39.25825
A,418,417,-9.389671
A,544,417,-29.86858
A,418,418,9.389671
A,419,419,1716.987
A,420,419,-38.75969
A,421,419,-11.56069
A,469,419,-1666.667
A,420,420,38.75969
A,421,421,11.56069
A,422,422,606.9609
A,424,422,-526.3158
A,515,422,-80.64516
A,423,423,293.4111
A,465,423,-212.766
A,515,423,-80.64516
A,424,424,905.9952
A,425,424,-73.52941
A,426,424,-35.58719
A,465,424,-151.5152
A,425,425,536.205
A,436,425,-454.5455
A,518,425,-8.130081
A,426,426,35.58719
A,427,427,305.9395
A,428,427,-25
A,429,427,-37.03704
A,430,427,-121.9512
A,431,427,-121.9512
A,428,428,25
A,429,429,37.03704
A,430,430,349.224
A,431,431,349.224
A,432,432,602.0284
A,433,432,-32.05128
A,509,432,-181.8182
A,563,432,-21.18644
A,433,433,32.05128
A,434,434,83.68201
A,509,434,-83.68201
A,435,435,21.45923
A,533,435,-21.45923
A,436,436,548.2252
A,437,436,-45.6621
A,438,436,-6.222775
A,440,436,-12.12121
A,457,436,-29.67359
A,437,437,45.6621
A,438,438,22.0206
A,439,438,-11.16819
A,459,438,-4.62963
A,439,439,11.16819
A,440,440,45.41016
A,441,440,-33.28895
A,441,441,33.28895
A,442,442,1625.394
A,443,442,-73.52941
A,469,442,-1111.111
A,505,442,-155.0388
A,515,442,-285.7143
A,443,443,1323.529
A,457,443,-1250
A,444,444,298.3669
A,445,444,-46.72897
A,446,444,-67.1141
A,445,445,46.72897
A,446,446,1251.698
A,448,446,-73.52941
A,536,446,-487.8049
A,447,447,178.454
A,463,447,-19.72387
A,448,448,2073.529
A,449,448,-2000
A,449,449,2196.806
A,450,449,-21.36752
A,450,450,21.36752
A,451,451,237.3635
A,452,451,-38.31417
A,452,452,38.31417
A,453,453,413.3297
A,454,453,-35.97123
A,454,454,35.97123
A,455,455,105.5727
A,456,455,-24.27184
A,563,455,-81.30082
A,456,456,24.27184
A,457,457,1323.682
A,458,457,-18.69159
A,459,457,-25.31645
A,458,458,18.69159
A,459,459,51.68521
A,460,459,-21.73913
A,460,460,21.73913
A,461,461,492.9882
A,462,461,-48.54369
A,462,462,48.54369
A,463,463,86.29654
A,464,463,-26.88172
A,544,463,-20.96436
A,464,464,92.6712
A,967,464,-65.78947
A,465,465,414.0324
A,466,465,-49.75124
A,466,466,49.75124
A,467,467,10000
A,543,467,-10000
A,468,468,10000
A,542,468,-10000
A,469,469,2777.778
A,470,470,71.30248
A,471,470,-24.67105
A,477,470,-11.01079
A,480,470,-2.51756
A,491,470,-2.24341
A,706,470,-5.08647
A,707,470,-25.7732
A,471,471,24.67105
A,472,472,10004.09
A,473,472,-4.095004
A,473,473,69.19151
A,474,474,31.94728
A,709,474,-12.28501
A,723,474,-10.94691
A,475,475,81.26222
A,481,475,-32.36246
A,476,476,228.7589
A,477,476,-160.3849
A,477,477,10195.93
A,707,477,-20.67495
A,708,477,-.6028454
A,478,478,118.9729
A,479,478,-9.02527
A,713,478,-8.410429
A,725,478,-5.037783
A,479,479,509.0252
A,480,480,26.89223
A,483,480,-4.597701
A,484,480,-4.425562
A,490,480,-2.892765
A,491,480,-3.441512
A,732,480,-9.017133
A,481,481,111.1026
A,482,481,-78.74016
A,482,482,10078.74
A,483,483,22.31696
A,708,483,-10.70664
A,732,483,-7.012623
A,484,484,12.73121
A,490,484,-8.305648
A,485,485,10101.3
A,730,485,-51.54639
A,486,486,5.743825
A,490,486,-5.743825
A,487,487,5.743825
A,490,487,-5.743825
A,488,488,6.968641
A,491,488,-6.968641
A,489,489,7.077141
A,491,489,-7.077141
A,490,490,41.56859
A,491,490,-16.91332
A,733,490,-1.969202
A,491,491,10036.64
A,706,491,-10000
A,492,492,11.23596
A,706,492,-11.23596
A,493,493,121.9512
A,504,493,-121.9512
A,494,494,46.2963
A,512,494,-46.2963
A,495,495,303.0303
A,520,495,-303.0303
A,496,496,104.1667
A,521,496,-104.1667
A,497,497,20.08032
A,522,497,-20.08032
A,498,498,87.33171
A,499,498,-39.37008
A,818,498,-23.98081
A,913,498,-23.98081
A,499,499,39.37008
A,500,500,227.9827
A,501,500,-33.19632
A,504,500,-18.58736
A,506,500,-58.13953
